Number;Speaker;Start time;End time;Duration;Text
26;Sam Ramji;00:07:46.450;00:08:03.430;00:00:16.980;"Then you've got data engineering, which is pulling data unwillingly out of microservices. You basically have to go and poke a hole, pull out the data, ask the microservices team for help, or just take it right out of the infrastructure. So data engineering is a really hard job because a lot of the feeds break."
27;Sam Ramji;00:08:03.430;00:08:24.220;00:00:20.790;"But once you've got that from data engineering, you're taking it in, ideally, to MLOps and giving it to data scientists in a way that can be really useful. But you're not done yet, because when the model's in production, you need what often is called ModelOps, because models break in production in ways that software doesn't because the two paradigms are so different."
28;Sam Ramji;00:08:24.220;00:08:45.500;00:00:21.280;"But the final piece is that we haven't really linked ModelOps all the way back to DevOps. So if you think about this at an enterprise level or as an organization level, what's the latency between your ability to create a new insight that gets embodied in an automated decision model and get that into the user experience? In most organizations, that's really long."
29;Sam Ramji;00:08:45.500;00:09:13.800;00:00:28.300;"So the apotheosis of MLOps will be—let's say, five, six, seven years from now—it all gets really coherent as it's no longer early, as the tools support rewinding. We'll end up checking out our total cycle time across the entire company, from new model to user experience, and we'll try to get down to, like, a day. Currently, that's probably 3-4 months on average. So that's where we're going with the MLOps world."
30;Simba Khadder;00:09:13.800;00:09:33.350;00:00:19.550;"I had never really thought of the Git-versus-Subversion. I never really thought of the fact that the way Git is designed as part of what allowed... I'm sure there's a lot of factors, like the cloud became a thing. There's a lot of things that came together around the same time, but it is interesting that it's almost was like you needed the right abstractions to be able to build on."
31;Simba Khadder;00:09:33.350;00:09:55.200;00:00:21.850;"So a lot of DevOps was an abstraction problem. What is the right abstraction? How do we think about code changes? If we think of them as commits, and we think of it as this tree-like thing, like it's merge-in, and we have this whatever, then once we have that, we can build this idea of each commit can have a build associated with it."
32;Sam Ramji;00:09:55.200;00:09:56.240;00:00:01.040;"Yeah, atomicity."
33;Simba Khadder;00:09:56.240;00:10:13.880;00:00:17.640;"Yeah, exactly, and I think it's interesting with MLOps... I think of DevOps. You mentioned this; at Google, you can look at Borg, and you can look at all these things that they've been doing forever, and you think, ""Wow, even before DevOps was a term, Google knew how to do DevOps."" Google was great at it."
34;Simba Khadder;00:10:13.880;00:10:29.590;00:00:15.710;"In my experience, and I'm curious if you have seen otherwise, but I have yet to meet a company where I saw that they're doing MLOps and I was like, ""Wow, this is what everyone should be doing; it's perfect."" Whereas with DevOps, I feel like there were a few companies that really had it nailed down, and they were just sharing their learnings to the world."
35;Simba Khadder;00:10:29.590;00:10:52.400;00:00:22.810;"I think in MLOps, part of why it's been so chaotic a little bit in the early days is that there's so many different companies have had such different approaches, starting from different places, and very little information sharing. So we just have completely different views of the world; there isn't really like, ""Hey, this is a gold standard,"" and, ""What's the gold standard, but generic?"" There is no gold standard, so we're all just figuring it out as we go along."
36;Simba Khadder;00:10:52.400;00:10:53.560;00:00:01.160;"Do you see that, too?"
37;Sam Ramji;00:10:53.560;00:11:11.570;00:00:18.010;"I do, and I think it's a much larger and much more complicated space, and I think it'll probably take us a lot longer to sort out. Here's what I mean: DevOps is really about computation, and computation is big, but it's bounded. MLOps is about cognition, and cognition is actually kind of unbounded."
38;Sam Ramji;00:11:11.570;00:11:37.160;00:00:25.590;"There's no limit to the number of new ideas you can have, new ways that you can analyze data, new ways that you can get the value, new things that you could choose to predict. Think about, ""What is a feature?"" A complex feature is part of a multidimensional space that you can see patterns in through the power of whatever you're using: whatever Bayesian model, or something that's a generative adversarial network or a DNN or who knows what."
39;Sam Ramji;00:11:37.390;00:11:52.380;00:00:14.990;"You can suddenly get some kind of predictive power off of previously uninspected or uncorrelated dimensions. You can keep doing that for a long time. So the space of what we're doing with ML is cognition, and it's much bigger than computation."
40;Sam Ramji;00:11:52.380;00:12:09.360;00:00:16.980;"I'll make one path dependency point that you alluded to about DevOps. Yes, Git, absolutely essential, because it changes the style of play of the development team. Subversion and CVS: They made branching easy. Very different problem to say, ""Can I branch?"""
41;Sam Ramji;00:12:09.360;00:12:20.070;00:00:10.710;"Git was all about making merging possible. Merging was really hard, so this ability to merge quickly means that you can have a lot more change, you can have a lot more different people contributing, and then you can bring it in."
42;Sam Ramji;00:12:20.310;00:12:36.200;00:00:15.890;"You mentioned Borg. In about 2007, 2008, Google contributed the core Linux capabilities that led to containers. Then you've got Solomon Hykes getting excited about that, coming over from France in 2009 and creating what would eventually become Docker."
43;Sam Ramji;00:12:36.200;00:13:00.810;00:00:24.610;"Then you've got Kubernetes picking up the ability to go and take Docker into deployment. And all along the way, you've also got technologies like Jenkins. So between your ability to contribute code through a Git model, your ability to package the artifact into a container, your ability to have a deployment pipeline through Jenkins, and then using something like Spinnaker or Kubernetes to be able to get those into production environments—there's a long path."
44;Sam Ramji;00:13:00.890;00:13:24.910;00:00:24.020;"It took a lot of people a lot of time to practice a lot of things in a lot of messy ways, to make what we now have today as something pretty clean that you can almost buy off the shelf, as it were. You can kick up a cloud service; any reasonable cloud service is going to give you a CI/CD environment that won't be terrible, and the practices of the DevOps community are well-documented. There's lots of YouTube videos; there's plenty of documentation. You can get into it really quick."
45;Sam Ramji;00:13:24.910;00:13:44.620;00:00:19.710;"So I think the path ahead for MLOps is going to be really exciting. I think there's going to be a lot of activity and a lot of money in it, and there's going to be a lot of change over the next few years as this community of data scientists and data engineers and software engineers all come at business-critical problems and try to figure it out really fast. So I'm pretty stoked to be an observer on the way."
46;Simba Khadder;00:13:44.620;00:14:09.860;00:00:25.240;"What do you see as... The DevOps-versus-MLOps analogy comes up a lot. We've heard it a lot. I think a lot of people remembered early DevOps stages, but you were a key player in it; you were a lot of Kubernetes. So I guess my question is... I have a lot of places I want to go, but firstly, what do you see as key similarities in the goal of DevOps and MLOps? How are they fundamentally similar?"
47;Sam Ramji;00:14:09.860;00:14:38.830;00:00:28.970;"Fundamentally, it's about cycle time reduction and predictability. Both of these things come out of the whole school of the Toyota Production System developed post-World War II, W. Edwards Deming, and that whole concept that became called lean manufacturing. And when you start taking lean manufacturing ideas, and you airlift them into software engineering, you end up with DevOps. And as you take those same ideas, and you bring them into machine learning engineering, you'll end up with MLOps."
48;Sam Ramji;00:14:38.830;00:14:59.250;00:00:20.420;"So I think that's a core similarity. You're trying to eliminate waste, and we measure waste by saying anything that doesn't actually produce value is waste: Muda, in the TPS terminology. Then, you try to bring that down over time. So you've got concepts like Kaizen and Kaikaku. Kaizen is your daily improvement; you can get 1% improvement per day, you get 1000% in a year."
49;Sam Ramji;00:14:59.250;00:15:08.290;00:00:08.760;"Kaikaku is your breaking improvements, where you suddenly have an insight. You say, ""We need to change the architecture; it's going to be really expensive, but we could get 1000% improvement in one move."""
50;Sam Ramji;00:15:07.730;00:15:29.960;00:00:21.670;"Then you've got the core, which is takt, T-A-K-T: the cycle time. You're always measuring your end-to-end cycle time and trying to bring that down, as long as you can do it with that same very low error rate. That's the core of anything that has ""Ops"" in it. We should be explicitly saying, ""We're bringing the spirit of lean manufacturing into the work we're doing."""
51;Simba Khadder;00:15:29.960;00:15:45.680;00:00:15.720;"I really like that. One thing that came up in a recent chat with someone from LinkedIn was this difference between... He was saying ""MLOps"" and ""ML infrastructure,"" and he was treating them as different concepts. I don't know if he was even... I think, just in his head, that's how he did it, but that was unique."
52;Simba Khadder;00:15:45.680;00:16:06.730;00:00:21.050;"I think the same way about it because, like you said, Ops is an iteration problem. Infrastructure can help; you might need the infrastructure to allow you to do such things. The Toyota example: It's like, ""we need specific machines to be able to build a car,"" and if those machines get way better, then you can do it better. But that's not really the Ops problem."
53;Simba Khadder;00:16:07.370;00:16:16.770;00:00:09.400;"The Ops problem is more, ""How do we get all of us to work together? How do we structure this organization and workflow so that we can be as productive as possible?"""
54;Sam Ramji;00:16:16.940;00:16:33.020;00:00:16.080;"Absolutely. It's all about the workflow, and it's about the team being in harmony. One of the beautiful things about the Toyota Production System is that every single worker had a cord that they could pull that would stop the entire line, so any cyclical defect would be analyzed immediately."
55;Sam Ramji;00:16:33.020;00:16:52.530;00:00:19.510;"The worker's job was to say, ""I got a piece that wasn't conformed to standards. Let me stop, because that is a process problem."" So the entire factory floor would converge on the station, and everybody would work it out. It could take two seconds, could take two minutes, could take two hours; but they would stop and get that defect out, and then they'd go back to work."
56;Sam Ramji;00:16:52.530;00:17:04.930;00:00:12.880;"This is that Kaizen process of, ""You blame the process, not the people,"" and that's the core of it. We're all trying to make all of this go faster together. None of us is more valuable than each other. We're all trying to go far together."
57;Simba Khadder;00:17:05.410;00:17:33.550;00:00:28.139;"I love that. The way you put it, I feel like a lot of that ethos that you're sharing feels like it has been kind of lost when people think of casual. Software is different, obviously, but I like the way you put it because it sounds like a team I'd want to be on; that sounds great. I feel like making things process-oriented, not making them... Every individual has equal power, but it's not about the individuals."
58;Simba Khadder;00:17:33.550;00:17:46.820;00:00:13.270;"It's not like, ""We need the million smartest people."" It's more like, ""We need people who want to be on this team, who want to work together, who want to trust each other and be able to make the best possible thing via the process."""
59;Simba Khadder;00:17:46.820;00:17:59.730;00:00:12.910;"One thing we say here a lot, or I say to my team a lot, is that some things—let's say, finding product-market fit—you can set as a goal, but it's not something where you're like, ""Are we closer or less close?"""
60;Simba Khadder;00:17:59.730;00:18:23.770;00:00:24.040;"It's a binary thing, to an extent, and one thing that I've come to the conclusion of the last company is that the only thing you can really control is your habits. You just have to set up the right habits that will optimize for getting better. So we just have to trust the process. We can come and change it, but as long as we execute and we come up with a process that we think will get us there, that's the best we can do."
61;Sam Ramji;00:18:23.770;00:18:50.640;00:00:26.870;"I love it. I think that process orientation is how we've created the civilization we have today. Science is about making things progressively less wrong. We have an idea; it's probably wrong. How can we make it progressively less wrong? I think it's best stated by a quote often attributed to Thomas Edison. I don't know if it's apocryphal or if he actually said it. He said, ""I haven't failed; I've simply found 10,000 ways that don't work."""
62;Simba Khadder;00:18:50.640;00:19:15.780;00:00:25.140;"That's awesome. I found a lot of those, as any reasonable startup, I'm sure, has. Let's bring it back to the DevOps things. We talked about how it's about process. It's about giving the workflow to allow it to be, and I think that's the first axiom of what I want to build to of the DevOps-versus-MLOps. The other thing is, why is it different? Why isn't MLOps just a feature of DevOps? Why does it have to be its own category?"
63;Sam Ramji;00:19:15.940;00:19:26.100;00:00:10.160;"This is where I want to take it back to that distinction between computation and cognition. If you think about some of the work that was done even in the 80s to figure out how do we write better software."
64;Sam Ramji;00:19:26.100;00:19:39.820;00:00:13.720;"There was this idea that you could have provably correct code and people came up with techniques like a Pi calculus to be able to do meta analysis of the code and determine are there any loops in it? Is the code going to kill itself? Is it probably right?"
65;Sam Ramji;00:19:40.060;00:19:54.950;00:00:14.890;"That is possible only in something as relatively bounded and tractable as computation. However, think about where we are today as a society. How many bad cognition examples can you think of in the first 10 seconds as I say it?"
66;Sam Ramji;00:19:54.950;00:20:06.420;00:00:11.470;"Just think about what you saw in your social media feed, anything you read in the news. There's a whole bunch of bad cognition. Now, these are not a human beings who are really any different from you or me structurally."
67;Sam Ramji;00:20:06.700;00:20:24.750;00:00:18.050;"If you were to analyze our genome, if you were to analyze the weights of our neural synapses of how we parse visual information, you would not be able to find any different basis to assess the this person's got really strong cognitive outcomes. This other person's got really flawed cognitive outcomes."
68;Sam Ramji;00:20:24.750;00:20:41.960;00:00:17.210;"So much of it is arising from data. What are we consuming? How do we determine that the data is correct. What happens when a feed of data that we trusted suddenly goes bad? These are really freakishly hard problems that we're really not conditioned to even have a good philosophical basis for managing."
69;Sam Ramji;00:20:41.960;00:21:01.110;00:00:19.150;"So there's so much almost basic research we have to do to say, what does it mean to have an MLOps defect? Was the model wrong? Maybe the model was totally great. But the data skewed. The data got inbound, that you got a bad feed in the data and now you're trusting the model in production to feed your dashboard or to feed your content or people are seeing it directly."
70;Sam Ramji;00:21:01.310;00:21:16.660;00:00:15.550;"So you don't have a production down problem, like when you have a computation flaw and something fails and the system collapses, you have something worse. You have a silent failure where you're now putting garbage on the screen that your whole system is extremely confident is correct."
71;Sam Ramji;00:21:16.940;00:21:29.180;00:00:12.640;"This, I think, is the piece that really freaks me out about MLOps and I see people working on data observability and data monitoring, and there are all these tools that come into it. But the fundamental nature of it is it's not computation, it's cognition."
72;Sam Ramji;00:21:29.300;00:21:54.290;00:00:24.990;"The way that we think about data requires us to all be a lot more skilled around math, projects like great expectations are great examples of how we can start to embrace a different part of math than we've had to when we were writing traditional computational software programs. When we're dealing with systems like models that are coming out of inferential logic, that are learning the patterns of the data, how do we bound the expectations on the inputs?"
73;Sam Ramji;00:21:54.290;00:22:02.170;00:00:07.880;"Those are all new competencies that we have to develop together. The fact that it's new tells me that's different about MLOps."
74;Simba Khadder;00:22:02.170;00:22:29.830;00:00:27.660;"I love the way you put. I think it just clicked to me that difference. The idea of it's coming from the data, a philosophical view of it would be... I don't even know. The story goes, let's say someone's in front of a judge. It's like, ""Hey, I couldn't do anything about it."" If everything is predetermined to an extent then, should I go to jail? Is it my fault? Or was it all the data, all the things that happened to me that forced this?"
75;Simba Khadder;00:22:29.830;00:22:49.750;00:00:19.920;"There's nothing I could do. I was just sole victim of circumstance of the universe. Obviously it's very different. But for a model, it's similar. It's like, this did exactly what... Given how it was wired and the data that went into it, the order went into it, and all these things, it's almost deterministic, but it's deterministic in a way that's almost impossible to understand."
76;Simba Khadder;00:22:49.750;00:23:06.570;00:00:16.820;"You can't look at the way to the vault, I'll just add point one to that way and... Boom, we're done. That's that key difference. It also makes regulation. There were things like hard. It sounds easy and nice, but how do you... The fact that you can't do it means the whole, what is correct in the model?"
77;Simba Khadder;00:23:06.570;00:23:21.400;00:00:14.830;"This thing is a perfect model. We dealt with this... I dealt with this in my last company we're doing recommender systems. Part of what drew me to recommender systems specifically was with computer vision, there's a little bit more of a right answer. You can look at a picture that that's a bird, but not bird."
78;Simba Khadder;00:23:21.400;00:23:38.430;00:00:17.030;"But with recommender systems, there's no such thing as the perfect recommender system or the perfect recommendation. We would do things like, we would always make sure there's at least two models of production running A/B test because if you... You can almost pigeonhole people if you just have one."
79;Simba Khadder;00:23:39.590;00:23:51.620;00:00:13.190;"You have to maintain... The thing you're really aiming for, recommended system is serendipity and serendipity isn't something you can really measure. I think that's like you said, with DevOps and with computing and whatever."
80;Simba Khadder;00:23:51.620;00:24:07.570;00:00:15.950;"Most of the time you can say, hey, you can write a unit test. You can't unit test a model. That's maybe the cleanest way to imagine it as someone listening to this is like, think of how you would unit test your recommender system. You're just going to be well, let's make sure that it includes this recommendation, which is obvious."
81;Simba Khadder;00:24:07.570;00:24:16.960;00:00:09.390;"If it doesn't, then we should look at it. That's the best you can do in some cases. I love that way of thinking about it. What do you... I guess, do you have anything to add to that?"
82;Sam Ramji;00:24:17.120;00:24:28.840;00:00:11.880;"I would just say it's another sign of MLOps being pretty early. Is that's our best solution to this is really to have a human in the loop. We've gotten to the point in DevOps where we really don't worry about having humans in the loop."
83;Sam Ramji;00:24:28.840;00:24:45.540;00:00:16.700;"We have fuzz testers. We've even got AI powered things like GitHub Copilot. We've got security mitigation systems that will read the code, determine that there's probably a security bug and automatically send you a PR, which you can accept or that you can put it on autopilot and it just automatically accepts the PR."
84;Sam Ramji;00:24:45.540;00:24:55.660;00:00:10.120;"Smoke tested, looks against all the prior versions of the software, make sure there's no regressions, puts into production. You can generally trust these kinds of systems in the computational environment."
85;Sam Ramji;00:24:55.660;00:25:19.700;00:00:24.040;"The human in the loop piece is a lot like how we used to do web testing 20 years ago. When we push live code to Ofoto where I was director of engineering back in 2001. We'd make sure that we were all sitting using the software, that the product managers were all pushing transactions through the workflow to make sure that we hadn't broken anything because we didn't have that absolutely bulletproof automated system."
86;Sam Ramji;00:25:19.700;00:25:34.210;00:00:14.510;"So we do have to have humans looking at the sensibility. We're using cognitive experts, people to look at the cognitive processes, the models and make sure that they're still coming up with things that aren't stupid, wrong or illegal."
87;Simba Khadder;00:25:34.210;00:25:48.300;00:00:14.090;"That makes a lot of sense. It's just like, we've made all this stuff. Actually, you're also making me think, one reason why I love distributed systems and for some reason it was to me, it felt like so obvious to going from distributed systems to machine learning, is that there's the same gray area problem."
88;Simba Khadder;00:25:48.300;00:26:04.860;00:00:16.560;"In a distributed system, you can get to it's correct. [inaudible 00:25:53] is correct. You can prove it. Most things are very... It's almost like a grey area. Because I'm all like this could just cut this way or this wire could cut off or you could lose this network activity or it can come and come back."
89;Simba Khadder;00:26:04.860;00:26:24.770;00:00:19.910;"A problem space is way more... To me was way more interesting because it felt more alive in the same way that a model... Not alive and aware about live and it's dynamic, very dynamic. It just can't really be perfect. You'll always find some really crazy failure condition that will happen at the worst possible time."
90;Simba Khadder;00:26:24.930;00:26:38.240;00:00:14.230;"We just I think USCS, two went down yesterday from when we're having this chat and all kinds of stuff went down. These are companies that know DevOp and do it well. But there's always something. There's always a big enough French that's going to take out the engine."
91;Sam Ramji;00:26:39.160;00:26:55.910;00:00:16.910;"Sometimes it's the small enough French. Sometimes it's a component that is working with as specified. There's so much beauty in complexity. I think each of us as a human is attracted to living things. What you're saying about distributed systems is that they start to behave like living things."
92;Sam Ramji;00:26:55.910;00:27:06.650;00:00:10.740;"They don't have to be intelligent. They don't have to be conscious, but just being alive is fascinating. You can watch the feeds, you can visualize the system, but you still have these unexpected consequences."
93;Sam Ramji;00:27:06.650;00:27:22.560;00:00:15.910;"One of the biggest outages in Google's history, as I understand it. I wasn't there at the time, happened in 2009. What had happened was, a common component that was pretty useful for a few different things called stubby S-T-U-B-B-Y operated within its predicted bounce."
94;Sam Ramji;00:27:22.800;00:27:45.050;00:00:22.250;"It promised an SLO, I think of like four half nights. So 99.9995% uptime. But it was actually such an outrageously reliable component. It typically behaved at about six nights. It turned out a whole bunch of engineers had just taken for granted that this thing was never, ever wrong. Nothing would ever go down that was in it."
95;Sam Ramji;00:27:45.170;00:28:00.850;00:00:15.680;"They'd taken it as an unconsidered dependency. So it was in all these systems that it probably shouldn't have been. The coated leak because it just never caused a problem. There was... Anybody made a bad decision, but it was just like there's air that you can breathe. The sun rises in the morning and Stubby is up."
96;Sam Ramji;00:28:01.540;00:28:20.970;00:00:19.430;"Stubby fell to four and a half nights. The cascading failures around Google were apparently spectacular. As part of the new chaos testing system, you could call it. They started inducing faults into Stubby, even though it didn't have the need to fail to periodically reduce it to its SLO rather than over performing."
97;Sam Ramji;00:28:21.090;00:28:31.370;00:00:10.400;"That ended up helping them in an ongoing way, flush out these kinds of issues. But it's exactly that just bizarre thing. Like, ""Oh, this thing was working too well."" So the system went down."
98;Simba Khadder;00:28:31.630;00:28:43.810;00:00:12.300;"I'm sure that if we were to do this again in 10 years and talk about moles, we would have the exact same startup. This mole was always right. It was such an easy machine learning problem. We just never assumed but this thing would be wrong."
99;Simba Khadder;00:28:43.930;00:28:56.410;00:00:12.600;"Then, yeah, we gave a completely wrong financial projection to our board because this thing was completely wrong and it turns out that if you give it this exact number, it just happens to cause this crazy number to pop out."
100;Sam Ramji;00:28:56.570;00:29:14.300;00:00:17.890;"So you think about where ML is being deployed, you could think about that being a very practical problem people are having today. It's not crazy to put ML into loan approvals. What's happening right now with micro loans and with some of the fintech companies that are breaking out of the old banking industry."
101;Sam Ramji;00:29:14.300;00:29:27.810;00:00:13.510;"You're like, ""Hey, you don't have to wait three days for loan approval, we'll give it to you in 30 seconds."" How is that happening? That's almost certainly a model that is doing that. There's not somebody who's clicking, yes, and thinking through this every 30 seconds. That just ain't so."
102;Sam Ramji;00:29:27.810;00:29:43.350;00:00:15.540;"But what if all of a sudden, a bunch of loans that it should have said no to over a period of as little as an hour, it just said yes to them all. How would you know? What are the consequences? How would you walk it back? What's the auditability? What's the accountability? What's the provability of where the data went bad?"
103;Sam Ramji;00:29:43.350;00:30:03.380;00:00:20.030;"We will have this all solved in five or 10 years. But right now, I think it's a really exciting cutting edge of real problems that frankly when I studied artificial intelligence and cognitive science back in '89 to '94, we never anticipated that it would become mission critical for an enterprise."
104;Simba Khadder;00:30:03.380;00:30:19.980;00:00:16.600;"You remind me of... I had a conversation with someone who was... Actually [inaudible 00:30:08] very playful to recommend their stuff. One thing he said, which I know was numb, but just the wording was really interesting was, ""Building recommended systems this isn't the struggle with search in general."""
105;Simba Khadder;00:30:19.980;00:30:33.360;00:00:13.380;"We've been almost... It's almost again. Except the generations done by model, the generative model is people. The people are at adversial network because no matter what you do on the search engine, someone's going to find a way and game it."
106;Simba Khadder;00:30:34.480;00:30:52.590;00:00:19.230;"The hardest adversial model to take on is like human ingenuity because there's a whole suck to society that's my entire focus is like, how do I get top page on Google? They will think of unique things like that, even a model would never have fought to try."
107;Simba Khadder;00:30:52.590;00:31:05.220;00:00:12.630;"So it's going to give me that same feeling because, I was like, ""Oh, I didn't think of that."" It's also like, A, for a lot of these models, for Mon, people go out of there and try to get them even shouldn't. So you also have to deal with that, and how to get that."
