Number;Speaker;Start time;End time;Duration;Text
45;Liran Hason;00:15:00.440;00:15:20.440;00:00:20.000;"I think a lot of data science teams and organisations fund themselves developing models. Probably they have artifacts lying somewhere, maybe they even run them on inference. But are the business stakeholders are familiar with the results, with the business impact that these models are making?"
46;Liran Hason;00:15:20.780;00:15:39.640;00:00:18.860;"This is a huge question. These data science teams and these ML engineering teams, they were built in order to achieve some goals for the company. Now, they might be doing extremely well, but how well is this information? Is this success being shared with other stakeholders?"
47;Liran Hason;00:15:41.140;00:16:03.600;00:00:22.460;"That's where I see a lot of our clients and more and more ML teams shifting their mindset, really, as you said, from building machine learning models to building machine learning products. When I talk, what's the difference? It's not just terminology or buzzwords. I'm not a huge fan of buzzwords."
48;Liran Hason;00:16:03.820;00:16:34.920;00:00:31.100;"Let's talk what is an ML product. An ML product, like the broad definition, is a software product that facilitates an end goal of a user base through the use of machine learning. The machine learning model is a core part of the ML product. But now, in addition to the model, we've added a couple of more parts, which is, one, we have this is a software product. Number two, there is an end goal, and number three, we have a base of users which we want to satisfy."
49;Liran Hason;00:16:35.470;00:16:44.480;00:00:08.910;"This means we need to think more on the large picture when it comes to building ML products instead of building ML models."
50;Simba Khadder;00:16:47.420;00:17:17.940;00:00:33.460;"I guess there's this concept of a data scientist and a data scientist today depends on the company, but arguably they used to just do everything. They put things in production, they were working notebooks, they did everything. Do you think that this idea of the ML product thinking is going to be something that takes traditional roles, like, ""Hey, you still have software engineers, you still have PMs, everyone does ML everywhere?"" Or do you think there'll be a specialisation, there's like MLPMs? What's your take in that?"
51;Liran Hason;00:17:19.380;00:17:44.700;00:00:25.309;"Let's start with today. Today, in most cases, well, there are some MLPMs, and I'm really jealous on the teams that have this functionality. I think that's really amazing. But in most organisations, what you'll find is that either the head of data science or data science, the lead, the one actually performing this role in practice."
52;Liran Hason;00:17:44.680;00:18:04.770;00:00:20.070;"Going forward, I do believe, and as we see more and more MLPMs and we see more ML engineers, the job position of ML engineer is one of the most sought-after jobs in the US today. I definitely see over time; I expect to see at least more demand for MLPMs."
53;Liran Hason;00:18:04.880;00:18:30.030;00:00:25.150;"What is the exact definition or what is the exact background and skill set needed for that role? It's going to be a very interesting question because it's a combination of having people skills as product manager, being able to look on the large picture, as well as to understand data scientists and to really translate business needs into data science metrics."
54;Liran Hason;00:18:30.120;00:18:45.160;00:00:15.040;"Quick example, let's say, I'm a data scientist at Uber Eats, and I was tasked with predicting how long is it going to take for a delivery. An important question to ask from product management perspective, what are we trying to solve?"
55;Liran Hason;00:18:45.580;00:19:07.190;00:00:21.610;"Do we want to have an exact time frame on the matter of seconds? Is it going to take 700 seconds to get the delivery and then we're talking about regression problem? Or are we talking about classification where we just want to know it's between 5-10 minutes? Now, this reduces the whole complexity from building a model here."
56;Liran Hason;00:19:07.180;00:19:28.280;00:00:21.100;"But asking these questions and then translating them into machine learning related metrics like, what is the F1 score we're aiming to, or what's the accuracy, having this ability, I think it requires a lot, and it's going to be interesting what people are going to take these roles."
57;Simba Khadder;00:19:28.720;00:19:39.370;00:00:10.650;"Yeah, it makes sense. The product managers, in general, are almost like glue. They combine different parts of the company. They typically spend a lot of time speaking different languages."
58;Simba Khadder;00:19:39.540;00:20:07.180;00:00:27.640;"To a data scientist, you might need to specify it one way when you go talk to head of whatever, to revenue officer, you'll frame it a different way, or CFO, you frame it a different way. You talk to an end user a different way. I think it's someone who can glue all those things together, speak all those different languages, and then translate as needed to make sure that everyone focuses on their specialties, and they make sure it all fits together. Is that how to frame or think about the MLPM role?"
59;Liran Hason;00:20:07.680;00:20:41.200;00:00:33.520;"Yeah, absolutely. Now, the main question is, until we'll have plenty of them, if we will get there, what should we do? What should data science team do? I was just last week was talking with a group of other lead data scientists about how can we better connect the work we're doing with the business value and how can we better communicate it to other stakeholders? It could be the marketing manager, it could be other stakeholders. I think it's really an interesting problem that needs to be solved."
60;Simba Khadder;00:20:41.300;00:20:56.570;00:00:15.270;"I agree. I think it's really interesting to see how org structures change. Even if you look back an early ML, an enterprise, it used to all live under one VP. It used to be very siloed. There was the ML team."
61;Simba Khadder;00:20:57.440;00:21:15.030;00:00:17.590;"Over time, I've been seeing more and more data scientists just get thrown in different organisations. We're still a little bit siloed. I think historically, ML used to exist in silos. There was like one VP, and they had their ML project, and it was almost like a proof of concept."
62;Simba Khadder;00:21:15.050;00:21:28.900;00:00:13.850;"Over time, a lot of us have been successful. We've seen data scientists recently. When I go talk to larger organisations, they have data scientists in lots of different places. Every org has a data science team."
63;Simba Khadder;00:21:28.900;00:21:58.860;00:00:29.960;"I think more and more, you will see data scientists throwing in a software engineering team typically will have a DevOps person or a few DevOps people. I think data scientists will also begin to fit in to these pods. It will, let's say, N software engineers per M DevOps engineers per X data scientists. I think as that happens, yeah, there will need to be this familiarity in context switching and just thinking."
64;Simba Khadder;00:21:58.860;00:22:23.970;00:00:25.110;"I just think ML, in general, is going to become such a huge part of... It makes sense as a productivity per head count is increasing when people are really doing ML well. Because ML used to be software. Now that software has become everyone can do it. The next value creation to be created is taking data and building, I guess, an engine to continuously drive more end user value."
65;Simba Khadder;00:22:24.480;00:22:46.180;00:00:21.700;"Do you see ML continuing to grow? I guess, given the ML product thinking, do you think there needs to be more ML products? Do you think that we need to be more clear about what we're doing with the products today? How do you see, I guess, the growth of ML in the data science world over the next few years?"
66;Liran Hason;00:22:46.520;00:23:09.440;00:00:22.920;"I believe there is a huge space to fill in with the mindset and thinking of ML product. A few weeks ago, we shared our framework for great ML products. Really, it's how to be user-focused and goal-driven. One of the things that I mentioned is how do you visualise from the very beginning?"
67;Liran Hason;00:23:10.140;00:23:31.860;00:00:21.720;"At the beginning of machine learning project, I highly believe that you should be thinking at the end result and visualise it in your mind, but not only in your mind, in a shareable place with other people and other colleagues. Just to give an example, let's say, that we're being tasked with building a recommendation system for an ecommerce website."
68;Liran Hason;00:23:32.950;00:23:49.280;00:00:16.330;"How does the end result look like? Where exactly on the website are my recommendations are going to be presented? What exactly is going to be presented? Is it just an image of the product? Does it include the price? And so on."
69;Liran Hason;00:23:49.280;00:24:07.050;00:00:17.770;"I highly recommend using simple tools. I like simplicity. There's a great tool called Excalibur, for example. It's online whiteboard, very simple to use. It's free. Just to mock up some high-level wireframe of how it's going to look like."
70;Liran Hason;00:24:07.200;00:24:25.500;00:00:18.300;"In other cases, when we build machine learning models, the end result is not really web interface or not something visual, and still, I believe you can visualise that. What do I mean? Maybe there's another microservice consuming predictions for my model by calling REST API."
71;Liran Hason;00:24:25.860;00:24:41.080;00:00:15.220;"Then you should be asking yourself, how does that REST API look like? What are the endpoints? What parameters can it get? What are ad cases that my model can expect from my model? And how do I deal with all of that?"
72;Liran Hason;00:24:41.620;00:25:03.610;00:00:22.090;"Really, by thinking about the end result, you can really make sure you are aligned on the right goal from the very beginning of the project. This is just one example of one principle from the framework that I believe, and we saw it so many times, once you follow these steps and these principles, you end up with more success at the end of the project."
73;Simba Khadder;00:25:03.760;00:25:12.480;00:00:08.720;"This applies also to something, let's say, like fraud detection. In that case, the PM or whoever, the product thinking would go into the API like you were saying."
74;Liran Hason;00:25:13.440;00:25:45.040;00:00:31.500;"Yeah, exactly. In fraud detection, also, what's a good case? When we think about fraud detection model and we think about the end result and how our fraud detection ML product is going to look like and operate at the end of the day, what happens, for example, when our model is identifying or classifying a transaction as fraud? Does that mean a transaction is getting blocked? Does that mean the transaction is getting... Maybe the user gets notified."
75;Liran Hason;00:25:44.840;00:26:06.850;00:00:21.810;"This is important because that also allows us... When thinking about goals and metrics, one of the principles is measure. I like to think and set three different types of goals for these projects. One is business related metrics. In terms of fraud, it could be chargebacks, so this is one."
76;Liran Hason;00:26:07.130;00:26:17.920;00:00:10.790;"Number two is usage. When we build a model, it usually takes a long time. How many people are using it? How many transactions are going through my model for the detection model?"
77;Liran Hason;00:26:18.480;00:26:34.490;00:00:16.010;"And the last part, but also very important, is by deriving from the business goals, what are the data science KPIs? Yeah, this definitely also ties to credit risk, fraud detection, and plenty of other use cases."
78;Simba Khadder;00:26:34.800;00:26:45.790;00:00:10.990;"Yeah, that's super interesting. I really like that framework of understanding the model beyond just, ""Hey, this is what it predicts,"" but truly, how does that fit into everything and what the success look like."
79;Simba Khadder;00:26:45.920;00:27:10.880;00:00:24.960;"I want to take the conversation somewhere else because a lot of this is making me think of the current big focus and hype, especially around ML has been all the new generative models, foundational models. I'm curious to if this concept fits into your framework, do you think it will change anything of how we think about ML? How do you think that that will shake up the ecosystem of how companies do ML?"
80;Liran Hason;00:27:11.340;00:27:16.050;00:00:04.710;"Are you asking about the framework or the generative AI? Sorry, I missed that."
81;Simba Khadder;00:27:16.320;00:27:48.780;00:00:32.460;"Yeah, specifically generative AI foundational models. I'm curious to how... Because when I think of ML product, I guess something else comes to mind is a lot of companies are taking, let's say, an open AI API, and they're essentially trying to build a product around it. It seems very ML product heavy. Is that true? Do you think that all these new foundational models are going to change how we think about ML, how enterprises do ML? Or how do you think it's going to change things going forward?"
82;Liran Hason;00:27:50.140;00:28:05.480;00:00:15.340;"That's a super interesting question. I don't think that I have the answer. I have only my humble opinion here. But I do think that these generative models are pretty much changing the world that we are living in in so many ways."
83;Liran Hason;00:28:05.500;00:28:24.370;00:00:18.870;"I think ChatGPT, for example, is just one and pretty much one of the first great examples for that. Also, when you look at ChatGPT, it's not the first of its kind. You can find other examples in other companies that came up with very similar models."
84;Liran Hason;00:28:24.380;00:28:49.510;00:00:25.380;"But what made ChatGPT so successful other than the pretty much crazy results and performance that they have is also the accessibility of it as a product. It's as easy as now going to chat.openAI.com, sign up with your Google account, write down your prompt, and you'll get an answer immediately."
85;Liran Hason;00:28:49.640;00:29:17.460;00:00:27.580;"With another solution like that, you are required to go to understand exactly how the API works. You need to fit it with some parameters. Yes, even when you reach amazing machine learning model, it's really important how do you expose it to the world, what's the interface look like? That's, in a nutshell, about ChatGPT as an example and connecting it with the ML product framework. I hope it makes sense."
86;Simba Khadder;00:29:17.530;00:29:32.200;00:00:14.670;"Yeah, it definitely does. I think that it's almost most pure form of it. It's like, ""Hey, let's say, you have an amazing model that was just given to you. Now what? What do you do with that?"" That's where I think the product thinking really kicks in."
87;Simba Khadder;00:29:32.240;00:29:44.510;00:00:12.270;"You could argue a lot of these new companies built around those models are purely just ML product companies. The model is just given. How do you build a product around it? How do you derive end user value from that?"
88;Simba Khadder;00:29:44.580;00:30:02.600;00:00:18.020;"How does Observability fit into this ML product framework? How does a Aporia begin to collect business metrics and fit that in? Or does Aporia live in the ML stack and then it's the PM's role to take that and compare it to the business stack? How do you think about that going forward?"
89;Liran Hason;00:30:03.720;00:30:21.320;00:00:17.600;"I like to think about Aporia as the Mixpanel for AI. If you think about Mixpanel, this is the place for a product manager to get in and see who's using our product, how are they using it, where are we lacking and where do we need to develop these features or to get improved."
90;Liran Hason;00:30:21.900;00:30:44.290;00:00:22.390;"The same thing happened with Observability and ML product. When it comes to starting a new ML product, you should be thinking with the end in mind. We talked beforehand about measurements and KPIs and metrics. You should be able to measure them as your model, as your ML product is running in production."
91;Liran Hason;00:30:45.260;00:31:23.200;00:00:37.940;"This is where Aporia fits into the picture. Our users, whether they're data scientists, ML engineers, or product managers, they can see what models are running currently in production, what predictions they're making for users, and how well they are performing. Now, not only that, they can track usage, they can track business KPIs, and really make this connection, which a lot of times is very difficult to make it between the predictions the model is making in production to the bottom line business results. This is where I see and we see our users using Aporia for."
92;Simba Khadder;00:31:23.820;00:31:54.910;00:00:31.090;"I love it. This Mixpanel analogy is great because it really shows that you're trying to break down this ML silo of, ""Yeah, we have data scientists; they live over there; they build models over there; they deploy them,"" to breaking that down and ""Hey, ML is just directly interconnected into our organisation everywhere. It's one of the many abilities we have to drive business value."" That's how data scientists think. That's how everyone in the org thinks."
93;Simba Khadder;00:31:55.020;00:32:09.930;00:00:14.910;"This has been great. I would love if you could give maybe a tweet length takeaway. If someone's listening to this, they're explaining it to one of our friends, ""Hey, you should go listen to this great podcast of Liran."" What should they say? What's the takeaway that you think they should leave with?"
94;Liran Hason;00:32:09.920;00:32:19.660;00:00:09.740;"The main takeaway, I think, is we as technical people... I'm an engineer. I like writing cool stuff. I like challenges. I like cool algorithms."
95;Liran Hason;00:32:20.220;00:32:32.410;00:00:12.190;"But by the end of the day, we should be asking ourselves, what is the impact we're making and what is the impact of what we're building? Can we answer this question?"
96;Liran Hason;00:32:32.800;00:32:54.420;00:00:21.620;"I think this is really, really crucial, Simba, I guess, also when you started Feature Form. At the very beginning, you just want to build something really, really cool. But later on, you realise that you need really to connect this cool thing that you build with value to users. Machine learning, in that sense, is no different. I think that will be the takeaway."
97;Simba Khadder;00:32:55.000;00:33:08.620;00:00:13.620;"That's great. Thanks so much for joining me today. This has been a really, really great conversation. I love your perspective on, I guess, ML in general and how it will change. Yeah, we'll put this out soon, and we'll put lots of the links that you mentioned in the summary below."
98;Liran Hason;00:33:08.920;00:33:10.920;00:00:02.000;"Thank you, Simba. That has been fun for me."
