Number;Speaker;Start time;End time;Duration;Text
33;Mark;00:08:27.800;00:08:45.460;00:00:17.660;"More importantly is what data assets exist and with those data assets, what's the level of quality for those data assets? Do I trust this data? Do I need to validate and work with software engineering to understand, hey, this is how you generate this data in these logs? This is how it goes through our system. This is how it hits our data warehouse. Can I trust this?"
34;Mark;00:08:45.520;00:08:53.630;00:00:08.110;"In addition, I'm going to the business stakeholders to understand what's the business logic you believe for that. There's a lot of upfront work before you even code and start with the data."
35;Mark;00:08:53.630;00:09:06.140;00:00:12.510;"From there, this is where the data scientists start coming in. When I do the scoping, it's like, alright, if I am doing some statistical analysis, what is the best approach to do this? I might do some exploratory analysis to understand the distribution of the data."
36;Mark;00:09:06.680;00:09:23.400;00:00:16.720;"Then from there, I'll go talk to my team like, hey, this is the approach. I'm thinking about doing this type of model. I'm thinking about doing this type of analysis. I want to think about this type of population, so I'll filter these things out and create that process and initial code for that after I prove this is the direction we want."
37;Mark;00:09:24.580;00:09:39.940;00:00:15.360;"This is when other data scientists become really, really helpful in that workflow is that I need to talk to them, see what am I missing, what other approaches am I doing? 'Cause you can get to an answer in multiple ways and there's pros and cons of different ones."
38;Mark;00:09:39.930;00:09:53.680;00:00:13.750;"You may do a different statistical analysis. You may have a different assumption. When I'm working in data scientists, my goal is, these are my assumptions. Would you make different assumptions? If so, how would you approach this? That's really key."
39;Mark;00:09:54.080;00:10:06.400;00:00:12.320;"I think you can't have an ego going into this because... That's part of your managers as well to create a space where you have that psychological safety to be like, I'm okay to be wrong, whereas a team want to get right. What's the best approach?"
40;Mark;00:10:06.520;00:10:20.260;00:00:13.740;"Then once you get that analysis, you get that done, you're pretty happy with it. Then you go back to your stakeholders and show the results. One of the biggest mistakes I think a lot of technical people do is that here are the results, here's the data, and they think it's self-apparent."
41;Mark;00:10:20.260;00:10:31.660;00:00:11.400;"It's not to them. You have to really massage and think through how do you communicate these results. For the tribe framework, so I talked about the build is the last step, the evangelise step, is I try to answer three things."
42;Mark;00:10:31.650;00:10:44.980;00:00:13.330;"What was your pain point? How did I solve your pain point with this? Then how can you use it today, whether it's a product feature or insight? If I answer those three questions to the key stakeholders, it's an instant win."
43;Simba Khadder;00:10:45.380;00:11:02.300;00:00:16.920;"It's such a good point. I noticed a big difference between junior people, especially junior data scientists and more senior data scientists. Junior data scientists will give you the facts and they're like, okay, it's your job to form an opinion."
44;Simba Khadder;00:11:02.920;00:11:24.390;00:00:21.470;"More senior people understand that, hey, here are the facts. Here's how I read this. Here's my opinion. There's a balance because you don't want to be like, it's this. We need to do this thing 'cause you might... The data is never... It's very rare that you will find real causation. It's almost always correlation."
45;Mark;00:11:24.390;00:11:30.580;00:00:06.190;"The statistical phrase is all models are wrong, but some are really useful. That's always fall back, too."
46;Simba Khadder;00:11:31.420;00:11:45.920;00:00:14.500;"I think it's such a... I feel this even with designers and lawyers, more senior lawyers, they'll be like, hey, this is what you're going to want to do. More junior lawyers, they'll ask me like, should we include this language or not? I'm like, I don't know. It's your job."
47;Simba Khadder;00:11:46.800;00:12:04.580;00:00:17.780;"It's true of designers, too, where it should look like this or this. I'm like, I don't know. I want it to look good and get this across. It's your job to like... I can see it from the opposite ends 'cause there I'm pretty much just a dumb stakeholder. I don't know anything about design. It should look good."
48;Simba Khadder;00:12:05.640;00:12:31.580;00:00:25.940;"I think as data scientists, it's really important to remember, one, how much ownership you actually have. People just want an answer and chances are you're going to be able to come up with a stronger opinion, someone who is a trained data scientist, than your stakeholder who is very good at their respective function, but isn't living data like you do."
49;Mark;00:12:32.100;00:12:47.820;00:00:15.720;"Definitely. One key thing I want to highlight is if I'm asking those clarifying questions at the end, that means I failed because I'm not meeting your needs. I'm not aware of your needs. That's why I spend so much time upfront doing that scoping and discovery and talking to my stakeholders, because there's two things."
50;Mark;00:12:47.820;00:12:59.470;00:00:11.650;"One, I deeply understand the problem. I can deliver on that. But two, it builds trust where they feel as if, Mark got me. I know he's going to look out after our problem, make sure he delivers 'cause he's been so thorough upfront."
51;Mark;00:12:59.560;00:13:22.370;00:00:22.810;"That trust component is really big, so when you do give your numbers, they're more likely to trust it. When you do give results, they're more likely to trust it. Because you've done that upfront questions, you can actually say, hey, this is another consideration. As our project evolved, I remember you saying these are these key metrics. You didn't ask for this, but here's this also addition perspective. You can start for seeing other questions they'll have as well with that."
52;Mark;00:13:22.360;00:13:33.060;00:00:10.700;"That's why I spend so much time on the collaborative communication piece upfront more than you think you need to, and you'll be set up for success and we communicate it down the line."
53;Simba Khadder;00:13:33.400;00:13:49.490;00:00:16.090;"I know we've talked deeply through your mental framework on it. Harvard tooling, does this even fit in DataOps? Is this a whole never thing? How do we think about this tooling in relation to all these workflow problems?"
54;Mark;00:13:49.700;00:14:09.910;00:00:20.210;"Definitely. I think what I was describing is very tactical is on the data science side. On the DataOps side and for context, my introduction, DataOps through data engineering. I want to highlight, I'm not a DataOps expert. I see the value of it, and so I started creating content around it to interview these experts in this space."
55;Mark;00:14:09.980;00:14:24.940;00:00:14.960;"But from what I've seen is, for data engineering and to be successful, to trust the numbers, is like, as a data scientist, how can I have the data to do what I do? That's actually how I got into data engineering. My last role, the data was not up to par and I couldn't do my job."
56;Mark;00:14:25.030;00:14:41.900;00:00:16.870;"As a data scientist, I just said, hey, I know how to code in Python. I'm one of the best coders on our team for that. I'm just going to dive in and fix this. Go upstream and actually resolve this. Fix our data warehouse, fix our ETL pipelines. That's how I got into data engineering in a way for that. That's how I got into data engineering."
57;Mark;00:14:42.240;00:15:02.540;00:00:20.300;"Then from there, I just realised how reactive data engineering is 'cause when data goes down, I can't do my job. If I can't do my job as a data scientist, I can't work for my stakeholders. If my data is bad quality or there's a hidden error, either they don't trust the data or a fire happens from my results 'cause they were wrong."
58;Mark;00:15:03.080;00:15:21.060;00:00:17.980;"Where I think tooling comes in for the DataOps side is helping data teams become less reactive, being aware of the risk and opportunities of their data assets, and being able to move accordingly, whether it's their data roadmap, their product roadmap, or just their individual projects."
59;Mark;00:15:21.840;00:15:37.400;00:00:15.560;"I think the tooling really for that process I was talking about, that collaboration piece, I don't think there's really much tooling for that. That's just more personal business experience that I put into a framework for myself. Maybe Jira might be something, but I don't think it really solves that."
60;Mark;00:15:37.390;00:15:59.570;00:00:22.180;"But the reason why I'm going through all that is to account for the fact that data is hard to understand, data is really abstract, and data has an affinity for entropy. It's going to go towards chaos at all times. DataOps comes in a way to create frameworks and guardrails, to protect and understand your data and help you be less reactive."
61;Simba Khadder;00:15:59.740;00:16:11.160;00:00:11.420;"We've talked about data scientist stakeholder collaboration. We've talked about data scientist collaboration. We're starting to touch on the data engineer part. How did data scientists and data engineers work together?"
62;Mark;00:16:11.940;00:16:30.400;00:00:18.460;"That's the interesting component 'cause for a while I was a data scientist masquerading as a data engineer before I got the actual data engineer title. I was like, how do I work it myself? But within that time, I shifted it from I'm a data scientist on the data science team to I'm a data engineer on the data science team."
63;Mark;00:16:30.510;00:16:49.840;00:00:19.330;"My stakeholders shifted from business stakeholders of like, what insights do you want? To my stakeholders were data scientists and saying, what are your stakeholders asking you? What is possible for you? What is impossible for you right now? More importantly, what's extremely hard for you? You have to jump through a whole bunch of hoops to handle."
64;Mark;00:16:50.080;00:17:05.180;00:00:15.100;"Now, my collaboration went into like, how can I empower the data science team to be more impactful? One of the hidden challenges of that is that as a data scientist, I'm very front and forward in the company. It's easy for me to show success in the company 'cause it's very visible."
65;Mark;00:17:05.280;00:17:15.440;00:00:10.160;"When you move to data engineering, you're in the background supporting the other people who are shining. How do you show your impact in the company on a broader scale is much harder in the day engineering side."
66;Mark;00:17:15.760;00:17:42.050;00:00:26.290;"That's where the collaboration data scientists work happens is that you really talk about how do we empower these downstream data consumers. Whether it's bringing a new data assets through a pipeline, whether it's restructuring the data warehouse to make it easier for them to understand things, and getting those use cases from them, saying, hey, this is what I did after you implement this new data feature, where you implemented this new pipeline. I was able to answer these questions for the stakeholders."
67;Mark;00:17:42.520;00:17:49.320;00:00:06.800;"That's where that collaboration with other data scientists comes into it. It moves from creating the insights to empowering people to create insights."
68;Simba Khadder;00:17:49.600;00:18:00.690;00:00:11.030;"Got it. It's almost like the data engineers, stakeholders, the data scientists, and data analysts. Those stakeholders, it depends. It could be marketing, it could be product, it could be finance. It could be a lot of people."
69;Mark;00:18:00.580;00:18:19.880;00:00:19.190;"Definitely. Something I did early on, too, is to foresee what the data science would do. I would go throughout the organisation and talk to business stakeholders. Be like, hey, what questions are you trying to answer? What's really hard for you to figure out your next steps on? What data are you currently referencing to make those decisions?"
70;Mark;00:18:20.410;00:18:38.110;00:00:17.700;"They'll either say they don't have any data or they're like, I use this from these three different sources and it's really hard. That was like, bingo. I know I can take these three different data silos and bring them together within the data warehouse, and that will provide ultimate value to my data science stakeholders to answer those questions for the leaders."
71;Mark;00:18:38.300;00:18:48.060;00:00:09.760;"I try to bridge those gaps as many as possible. It's like identifying where are the data silos and bringing them into a place where they're all in one place, where data scientists, they analysts, they analyse."
72;Simba Khadder;00:18:48.620;00:19:24.680;00:00:36.060;"Some teams I talk to, data scientists do very little... They don't write SPARK code. They're really truly working off of the nice, clean final data sets. In other places, it's like, I'm writing like, Flink jobs in Java. There's everything in between. The right way depends on the company. It depends on a lot of things. But if you had to prescribe a default, should data scientists be building these tables? Should data engineers always be doing it? Where's the line?"
73;Mark;00:19:24.680;00:19:50.950;00:00:26.270;"I think that's a good question. The reason being because it's a really hard question that I think everyone, even myself, is confused on. The reason I say that is that it's not really dependent on the title, it's really dependent on the company and more specifically, the data maturity of the company. If you're a really data-mature company, say, for instance, they're a company that uses feature form and has feature store, are you there more on the mature side of things for that?"
74;Mark;00:19:51.080;00:20:06.020;00:00:14.940;"That probably makes sense that they have data engineers and stuff like that. But if you're at an early stage startup like I was back, where the data scientists became the data engineer, the data scientists are going to be doing a lot more because you have less people and less resources and your focus is proof of value."
75;Mark;00:20:06.350;00:20:18.130;00:00:11.910;"That these data intense applications are worth the business' value to invest in, as compared to a more mature company where they see the ROI already and they can say, if we invest in this, we can see this revenue in return."
76;Mark;00:20:18.730;00:20:36.280;00:00:17.680;"I think it really comes down to, one, what's the data maturity? Data maturity doesn't mean size of the company. You have a really large company that'd be data-immature. But the data maturity of the company, how bought in is the company into data and how it drives revenue, especially now in this different market?"
77;Mark;00:20:36.620;00:20:56.580;00:00:19.960;"Then from there, you'll get a really good sense of what's the expectations. Will you see this more specialized where data scientists are able to focus on generating insights, creating models, and doing this more R&D aspect of it? Or if they're very early, being very experienced and generalizable where they can do the software engineering, they can do the data science stuff."
78;Mark;00:20:56.590;00:21:07.340;00:00:10.750;"I've worked in companies where I was using Spark. There were a small startup. I've worked in other companies where it was super small data and we're just using SQL. It's so company-dependent."
79;Simba Khadder;00:21:07.680;00:21:22.730;00:00:15.050;"I guess similarly on the... Maybe moving in a bit to the infrastructure side, a few questions. One, in some companies I talked to, data engineers, they own the cluster. They own the Spark cluster, they own whatever, Snowflake. It's like theirs."
80;Simba Khadder;00:21:22.730;00:21:38.460;00:00:15.730;"In other companies, it's IT and then they use it. In some companies I found, there's a lot of different infrastructure. It's like we have 20 Spark clusters. In other companies, it's like Snowflake, everything. Everything is in Snowflake. Literally, our models are running in Snowflake."
81;Mark;00:21:39.000;00:21:40.130;00:00:01.130;"That sounds very expensive."
82;Simba Khadder;00:21:40.760;00:22:03.360;00:00:22.600;"Yeah. There is value in simplicity. Two, it's always a trade off. Where do you think the world is going? Is everyone just going to be on Snowflake? Is there going to be more of a diversification of data infrastructure? I'll have a vector database and a graph database. Are you going to have 20 Spark clusters? Are you going to have this one giant one? Where are things moving in your opinion around the infrastructure?"
83;Mark;00:22:04.290;00:22:31.540;00:00:27.250;"Two people I really look up to in the data engineering and DataOps data infrastructure spaces is Joe Reis, Fundamentals of Data Engineering book with Matt Housley. Then hopefully I say his name right, Juan Sequoia. The main theme they've been talking about for 2023, so I don't want to say it's my theme, it's their theme that I was just like, you're right, is, show me the money. Where they're saying the future is whatever drives revenue for the business."
84;Mark;00:22:31.760;00:22:56.100;00:00:24.340;"I think the past 5, 10 years, we've seen this loose data workflows where we're like, we're just going to throw money at this problem. That's how you end up with these very expensive ELT pipelines going to a data lake that we think we can use data for, and we have all these complicated things on top of it and just throwing money and cloud resources at it. People are going to be more critical of it because capital is much more expensive now."
85;Mark;00:22:57.540;00:23:16.500;00:00:18.960;"Now, I think where the direction is going is, I think it comes back to a build versus buy. Where the cost towards that is, your infrastructure is going to reflect what drives value for the business, not what's the best practices that everyone's doing because all these companies have this modern data stack infrastructure, so we're going to do it."
86;Mark;00:23:16.500;00:23:35.170;00:00:18.670;"I think we're going to be more critical of how we're using our money, how we're optimizing for it, what's our competitive advantage, so therefore we build that. Then what is something that is necessary but not our competitive advantage, so we're going to buy that. I think that's really going to be determining the direction for that infrastructure."
87;Mark;00:23:36.180;00:24:00.940;00:00:25.560;"Another person I talked to is Ethan Aaron, who is CEO of Portable. He's really cool to talk to because his background is in mergers and acquisitions. I actually was talking exactly about this. What he was saying is actually, it's less of this conglomerate, these platforms can come together. But instead, he was arguing that essentially it's like this is going to be less R&D and innovation."
88;Mark;00:24:02.120;00:24:26.990;00:00:24.870;"People are going to be doing the more boring choices because it's safer to drive revenue. That's to be something to be aware for when you're bringing these things together. I think there's going to be more data tools, but people are going to be way more selective of choosing what data tools to do. I think the big thing to look out for is which data companies are moved from point solutions to actually being a platform to integrate all these tools together. That's why I'd be paying attention to."
89;Simba Khadder;00:24:26.990;00:24:36.930;00:00:09.940;"What do you think is going to happen there? Do you think that there's going to be more platformification, or do you think there's going to be more unbundling in the DataOps space?"
90;Mark;00:24:37.220;00:25:04.550;00:00:27.330;"Specifically in the DataOps space? That one's a really hard question for that because I think DataOps has been around for much longer. They've been talking about for a while, but it's just now it's getting attention. I feel like the past five years, very focused, like MLOps, ML. I think people are really starting to pay attention now. They're like, ""Oh, wow, we spent all this money on ML, and actually our data is bad, and that's the reason why ML is just not working."" Now there's a huge attention."
91;Mark;00:25:04.550;00:25:27.840;00:00:23.290;"I think there's going to be a lot of DataOps and data tools proliferating right now. I always go back to Matt Tuck's mad diagram, which was the state of data in ML, and every year it gets larger and larger, and I think DataOps is going to contribute to that. I don't see this bundling really happening. It's still way too early to say."
92;Mark;00:25:28.080;00:25:52.670;00:00:24.590;"But from what I've seen is that there's so much pain in the market in dealing with this. When there's a lot of pain, people think there's a lot of opportunity to build things around that. That's why you see all these data observability, data lineage, orchestration, all these tools popping up, open source, closed source. I feel like there's a new data tool every single day. I think it's still going to ramp up."
93;Simba Khadder;00:25:52.660;00:26:17.040;00:00:24.380;"Quote I heard recently, which has really stuck with me is, at a sufficient scale, everything is a logistics problem. I think that really applies to data. In the end, it's less about how do we move bits and how do we run these functions, and it becomes much more about, how do we manage these assets? How do we use our people and how do we make them productive?"
94;Simba Khadder;00:26:18.080;00:26:28.300;00:00:10.220;"It just becomes way more about managing assets and teams than it does data. It's almost like, oh, yeah, that's what we happen to be doing. Is that fair? Do you feel like the DataOps tools are..."
95;Mark;00:26:28.540;00:26:53.850;00:00:25.310;"I think I would make an adjustment to that is that I think there's going to be a hyper focus now on the data and the assets you have. It's moving less away from being data, just being some resource they use to power your business, to now data itself is a product and you need to treat it as such and you need to elevate it as such. With that is hence why there's tools coming into place to keep track of your products."
96;Mark;00:26:53.850;00:27:07.680;00:00:13.830;"Because if it's just a resource, you're not going to care as much. All right, we have these tools. But now this data and this specific data asset is tied to this revenue stream, especially if it's a successful ML model, where it's a recommendation system, something that's like driving sales."
97;Mark;00:27:07.820;00:27:22.980;00:00:15.160;"That data becomes very important and you're going to want to create tools to monitor that data because there are some companies where they can track for, if this model is down or this data is wrong, it impacts this much revenue every single day. That's a big deal to companies. I think that's where tooling and especially DataOps comes into play."
98;Simba Khadder;00:27:23.700;00:27:39.680;00:00:15.980;"Yeah, I think that makes a lot of sense. One of my really good friends is a PM for data. He laughs when he has to describe what that means. He's like, Yeah, I'm a product manager and my product is data."" I see and I agree with it, but maybe for our listeners, what does it mean to treat data as a product and not as an asset?"
99;Mark;00:27:40.460;00:27:57.960;00:00:17.500;"That's a great question. I think the biggest thing is that when you have a product versus a resource, there are expectations of that product that will be in a certain way at a certain time, and that there's thresholds that you care about. In addition, there's metrics you care about."
100;Mark;00:27:58.170;00:28:17.370;00:00:19.250;"If you're just pumping data into a data lake and you're like, this data exists, you're not paying attention to it. But if it's actually driving a product and there's like, all right, this data quality went down by this much. Upstream, they changed the way they format it, and this impacts this thing here. Our refresh rate, is it meeting your needs of our downstream users?"
101;Mark;00:28:18.100;00:28:50.600;00:00:32.500;"Then you start asking really critical questions of, what does this data need to have for it to meet a threshold of success for this revenue stream, for this product? I think that's where we're thinking of data as a product changes because then all of a sudden you start caring about what's coming in, how fresh is it, how realistic is it to the business, what things happen to it along the way. There's a whole list of things, but I think it really changes the emphasis from, this is something we use, versus, this is something that's driving value and you pay attention to."
102;Simba Khadder;00:28:50.630;00:29:12.900;00:00:22.270;"Maybe take me in a different place now. You've talked a lot about your data science tool and your data [inaudible 00:28:56]. Nowadays, I know you've been putting on amazing content on LinkedIn. If our listeners aren't already following Mark, you should be. You have a great newsletter called the Scaling DataOps. Firstly, what prompted the move? Why did you start writing content? Why did you start creating a newsletter?"
103;Mark;00:29:13.320;00:29:35.330;00:00:22.010;"There's twofold. One, there's an interest and curiosity, and then there's also a selfish reason. I'll start with the selfish reason. I talked to a career coach and I was like, ""You're saying if you want to elevate your career, you need to start talking to leaders more to learn from them."" I was like, ""How do I talk to leaders? How do I message people on LinkedIn and they want to talk to me?"" If I have a newsletter and create a platform to highlight them, they're more willing to talk to me."
104;Mark;00:29:35.330;00:30:00.860;00:00:25.530;"That's why I created the newsletter for a selfish reason. But then the second question is, I could have chose any topic, so why did I choose DataOps? The reason being is that, from my experience of the last startup I was at, I just saw the pain of having bad data processes and how it slowed down product and how it slowed down insights and made it really hard to trust things."
105;Mark;00:30:01.140;00:30:16.150;00:00:15.010;"In addition, I was seeing this big move recently with Andrew Ng with his data-centric AI where he was really talking about the focus is in improving the ML models. We have these large language models now, these large tech companies who have the money to throw in the power for that."
106;Mark;00:30:16.150;00:30:40.580;00:00:24.430;"There's no competitive advantage for that aspect if you're a small company. But where you can have a really big competitive advantage is having really strong data to put into these models. I think that's where a lot of companies can differentiate that is how can you curate very valuable data that's something that other people just don't have? That's what really got me interested in data engineering and move from data science to engineering."
107;Mark;00:30:40.720;00:30:58.000;00:00:17.280;"But more importantly is how do you create amazing curated data sets and ensure that they stay that way, and DataOps just seemed like the thing that kept on popping up. The more I read about it, I'm like, this just makes sense in the data infrastructure space. I want to really devote my time here."
108;Simba Khadder;00:30:58.330;00:31:24.450;00:00:26.120;"Well, you talked about models. The way I've been putting it when people ask is, the models have continued to become more and more commoditized. They've become way better, but they've also become way more generic. Like you were saying, we're moving from doing things for the sake of doing things, like, ""Oh, I'm going to tune this model and get a point something percent performance boost. I can say I did that."
109;Simba Khadder;00:31:24.660;00:31:44.730;00:00:20.130;"More like, hey, actually, we care about what does that actually mean? It could just be revenue. How much money is this affecting or something else? You have a metric. Turns out, in my experience, most of our actual gains at [inaudible 00:31:36] came from feature engineering and coming up with better signal, like seriously taking data and pulling signal out of it."
110;Simba Khadder;00:31:44.730;00:32:07.660;00:00:22.930;"I found that as data scientists, a lot of our job has become taking our domain knowledge and learning it from the company, too, and taking the raw data and it's just like crossing those into signal. Our job is just essentially injecting the main knowledge from the business into the data. The models just work. They just take that and they just perform magic."
111;Mark;00:32:08.200;00:32:32.700;00:00:24.500;"Definitely. I would love, if you're okay with me, me turning tables a little bit, asking you a question so I can learn a little bit more. Again, you're really focused on feature stores. How do you feel data engineering best integrates with those feature stores, given that you're talking about how feature engineering is the biggest driver? I agree with you because curated data is doing that. Based on my answer, what do you think I'm missing from the feature store perspective?"
112;Simba Khadder;00:32:33.030;00:32:53.520;00:00:20.490;"I think there's the question that I actually asked you first, which was, where's the data signed to split with the data engineer? Where is that? The answer that we found in practice is that, like you said, depends entirely on the business. It depends on the company, depends on the team they've built, and literally who they hired first might completely affect that split."
113;Simba Khadder;00:32:55.300;00:33:19.180;00:00:23.880;"Feature engineering starts as early as picking the data, finding it, cleaning it up, just the stuff that looks more like what data engineers do. Then there's the feature engineering side, which is things like scaling, doing just things that would seem very random to a data engineer. I think data engineers, the way they think, they build metrics. With metrics, there's usually a source of truth."
